country,partyfacts_id,technical,name_short,name,name_english,name_other,year_first,year_last,share,share_year,new,wikipedia,description,comment,created,modified
PAN,7155,,PPN,Partido Progresista Nacional,National Progressive Party,,1959,1968,,,,https://en.wikipedia.org/wiki/National_Progressive_Party_(Panama),1968 in alliance People's Alliance,,2019-06-15 19:50:08.663489+00:00,2021-03-09 13:32:11.893067+00:00
PAN,5318,,PREN,Partido Renovador,Renewal Party,,1947,1964,17.0,1952,False,https://en.wikipedia.org/wiki/Renewal_Party,,,2016-09-30 14:39:36.941021+00:00,2016-09-30 14:39:36.941049+00:00
PAN,6567,,PR,Partido Republicano,Republican Party,,1960,1991,10.8,1960,,https://en.wikipedia.org/wiki/Republican_Party_(Panama),,,2019-01-23 13:47:25.392257+00:00,2019-01-23 13:47:25.392313+00:00
PAN,6565,,PRCL,Partido Resistencia Civil Liberal,Liberal Civic Resistance Party,,1959,1964,5.7,1960,,https://en.wikipedia.org/wiki/Liberal_Civic_Resistance_Party,,,2019-01-23 13:37:07.683065+00:00,2019-01-23 13:37:07.683121+00:00
PAN,1351,,PRD,Partido Revolucionario Democrático,Democratic Revolutionary Party,,1979,,100.0,1968,,https://en.wikipedia.org/wiki/Democratic_Revolutionary_Party,,,2012-12-29 10:56:50.159000+00:00,2018-07-07 20:08:01.366959+00:00
PAN,949,,PS,Partido Solidaridad,Solidarity Party,,2004,2005,11.5,2004,,https://en.wikipedia.org/wiki/Solidarity_Party_%28Panama%29,,,2012-12-29 10:55:28.059000+00:00,2019-06-15 20:00:06.339740+00:00
PAN,5717,,PUP,Partido Unión Popular,Popular Union Party,,1947,1959,7.5,1952,,https://en.wikipedia.org/wiki/Popular_Union_Party_(Panama),,,2017-08-05 12:59:26.490346+00:00,2017-08-05 12:59:26.490459+00:00
PAN,7727,,P,Porrista,Government’s [no-patrty],,1918,,60.6,1918,,https://en.wikipedia.org/wiki/1918_Panamanian_parliamentary_election,20 of 33 seats in 1918 Panamanian parliamentary election.,,2019-09-12 16:30:57.889594+00:00,2019-09-12 16:30:57.889630+00:00
PAN,6564,,TPN,Tercer Partido Nacionalista,Third Nationalist Party,,1960,1964,9.5,1964,,https://en.wikipedia.org/wiki/Third_Nationalist_Party,,,2019-01-23 13:34:31.962862+00:00,2019-01-23 13:34:31.962918+00:00
PAN,5317,,UNADE,Union Nacional Democratica,National Democratic Union,,1984,1989,59.7,1984,,,,,2016-09-30 14:37:08.513542+00:00,2016-09-30 14:37:08.513588+00:00
PAN,7156,,UP,Unión Patriótica,Patriotic Union,,2005,,5.7,2009,,https://en.wikipedia.org/wiki/Patriotic_Union_(Panama),,,2019-06-15 19:59:01.688053+00:00,2021-03-09 13:32:11.920156+00:00
PAN,3995,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:41.142792+00:00,2022-12-16 10:56:24.940576+00:00
PAN,3069,12,tech,technical,technical,,1750,,,,,,,,2014-09-05 07:46:44.297520+00:00,2022-12-16 10:56:24.933244+00:00
PAN,2874,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2014-07-07 14:01:48.997157+00:00,2022-12-16 10:56:24.925413+00:00
PAN,2873,10,unknown,unknown,unknown,,1750,,,,,,,,2014-07-07 14:01:48.986252+00:00,2022-12-16 10:56:24.918273+00:00
PAN,2871,8,indep,independent,independent,,1750,,,,,,,,2014-07-07 14:01:48.963560+00:00,2022-12-16 10:56:24.910535+00:00
PAN,1874,7,etc,other,other,,1750,,,,,,,,2013-10-06 15:02:16.880194+00:00,2022-12-16 10:56:24.902319+00:00
PNG,7628,,CDP,Christian Democratic Party,Christian Democratic Party,,1997,,0.9,2017,,https://en.wikipedia.org/wiki/Christian_Democratic_Party_(Papua_New_Guinea),,,2019-09-12 01:01:19.077383+00:00,2021-03-08 10:16:47.625873+00:00
PNG,7629,,CRP,Coalition for Reform Party,Coalition for Reform Party,,2012,,0.9,2017,,https://en.wikipedia.org/wiki/Coalition_for_Reform_Party,,,2019-09-12 01:02:13.686919+00:00,2021-03-08 10:16:47.326458+00:00
PNG,8874,,LNA,League for National Advancement,League for National Advancement,,1986,1994,4.8,1987,,,1988 Karl Stack (Min. For Forests),,2021-03-26 22:02:38.626092+00:00,2021-03-26 22:02:38.626118+00:00
PNG,5714,,MAP,Melanesian Alliance Party,Melanesian Alliance Party,,1983,2007,8.3,1992,,https://en.wikipedia.org/wiki/Melanesian_Alliance_Party,,,2017-08-05 12:53:26.503542+00:00,2017-08-05 12:53:26.503591+00:00
PNG,7630,,MLP,Melanesian Liberal Party,Melanesian Liberal Party,,2007,,0.9,2017,,https://en.wikipedia.org/wiki/Melanesian_Liberal_Party,,,2019-09-12 01:04:26.786716+00:00,2021-03-08 10:16:48.566103+00:00
PNG,5259,,NAP,National Alliance Party,National Alliance Party,,1995,2012,27.5,2007,False,https://en.wikipedia.org/wiki/National_Alliance_Party_(Papua_New_Guinea),,,2016-09-16 16:47:10.509545+00:00,2016-09-16 16:47:10.509573+00:00
PNG,5260,,NP,National Party,National Party,,1978,,11.9,1982,,https://en.wikipedia.org/wiki/National_Party_(Papua_New_Guinea),,,2016-09-16 16:50:29.946679+00:00,2020-11-19 14:34:34.470254+00:00
PNG,7631,,ODP,Our Development Party,Our Development Party,,2011,,0.9,2017,,https://en.wikipedia.org/wiki/Our_Development_Party,,,2019-09-12 01:06:37.227103+00:00,2021-03-08 10:16:48.351111+00:00
PNG,5195,,PP/PNUP,Pangu Party / Papua and Niugini Union Pati,Pangu Party / Papua and Niugini Union Party,,1967,,82.0,1975,,https://en.wikipedia.org/wiki/Pangu_Party,,,2016-08-18 06:16:55.496785+00:00,2018-07-11 14:55:40.184487+00:00
PNG,7632,,PNGCP,Papua New Guinea Country Party,Papua New Guinea Country Party,,1974,,0.9,2017,,https://en.wikipedia.org/wiki/PNG_Country_Party,,,2019-09-12 01:08:58.041723+00:00,2021-03-08 10:16:48.195316+00:00
PNG,7633,,PNGP,Papua New Guinea Party,Papua New Guinea Party,,2007,,5.4,2017,,https://en.wikipedia.org/wiki/Papua_New_Guinea_Party,,,2019-09-12 01:11:54.948156+00:00,2021-03-08 10:16:47.884100+00:00
PNG,5715,,PAP,People's Action Party,People's Action Party,,1987,,9.3,1992,,https://en.wikipedia.org/wiki/People%27s_Action_Party_(Papua_New_Guinea),,,2017-08-05 12:54:20.522823+00:00,2018-12-12 22:10:36.702563+00:00
PNG,5257,,PDM,People's Democratic Movement,People's Democratic Movement,,1985,,17.0,1987,,https://en.wikipedia.org/wiki/People%27s_Democratic_Movement,,,2016-09-16 16:43:46.907923+00:00,2016-09-16 16:43:46.907951+00:00
PNG,7634,,PLP,People's Labour Party,People's Labour Party,,2001,,1.8,2017,,https://en.wikipedia.org/wiki/People%27s_Labour_Party_(Papua_New_Guinea),,,2019-09-12 01:12:54.280454+00:00,2021-03-08 10:16:47.784627+00:00
PNG,7635,,PMCP,People's Movement for Change Party,People's Movement for Change Party,,2001,,0.9,2017,,https://en.wikipedia.org/wiki/People%27s_Movement_for_Change,,,2019-09-12 01:14:08.104987+00:00,2021-07-14 10:25:16.360095+00:00
PNG,5716,,PNC,People's National Congress,People's National Congress,,1993,,5.5,1997,,https://en.wikipedia.org/wiki/People%27s_National_Congress_(Papua_New_Guinea),,,2017-08-05 12:56:38.966420+00:00,2020-07-16 09:41:55.254292+00:00
PNG,6307,,PP,People's Party,People's Party,,2006,,5.4,2012,,https://en.wikipedia.org/wiki/People%27s_Party_(Papua_New_Guinea),6/111 seats in 2012 election,,2018-11-03 18:08:59.401638+00:00,2021-03-08 10:16:49.014891+00:00
PNG,5256,,PPP,People's Progress Party,People's Progress Party,,1969,,16.5,1977,,https://en.wikipedia.org/wiki/People%27s_Progress_Party,,,2016-09-16 16:41:21.283381+00:00,2018-09-12 23:30:40.018007+00:00
PNG,6184,,IG,PNG Independent Group,PNG [Diro] Independent Group,Diro independent,1982,1985,6.9,1982,,,,,2018-09-11 11:50:24.867398+00:00,2018-09-11 14:08:15.288692+00:00
PNG,7636,,SDP,Social Democratic Party,Social Democratic Party,,2010,,2.7,2017,,https://en.wikipedia.org/wiki/Social_Democratic_Party_(Papua_New_Guinea),,,2019-09-12 01:16:06.878067+00:00,2021-03-08 10:16:47.126396+00:00
PNG,6082,,THE,Triumph Heritage Empowerment Party,Triumph Heritage Empowerment Party,,2012,,11.1,2012,,https://en.wikipedia.org/wiki/Triumph_Heritage_Empowerment_Party,,,2018-07-29 22:48:50.371545+00:00,2018-07-29 22:48:50.371591+00:00
PNG,5196,,UP,United Party,United Party,,1967,,34.9,1977,,https://en.wikipedia.org/wiki/United_Party_(Papua_New_Guinea),,,2016-08-18 06:19:05.947052+00:00,2016-08-18 06:19:05.947088+00:00
PNG,6306,,URP,United Resources Party,United Resources Party,,1997,,6.3,2012,,https://en.wikipedia.org/wiki/United_Resources_Party,6/111 seats in 2012 election,,2018-11-03 18:06:13.635732+00:00,2021-03-08 10:16:48.759850+00:00
PNG,5014,15,ally,alliance,alliance,,1750,,,,,,,,2016-07-12 16:16:48.266633+00:00,2022-12-16 10:56:24.988543+00:00
PNG,5013,12,tech,technical,technical,,1750,,,,,,,,2016-07-12 16:16:48.255724+00:00,2022-12-16 10:56:24.980920+00:00
PNG,5012,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2016-07-12 16:16:48.244270+00:00,2022-12-16 10:56:24.972397+00:00
PNG,5011,10,unknown,unknown,unknown,,1750,,,,,,,,2016-07-12 16:16:48.221126+00:00,2022-12-16 10:56:24.964382+00:00
PNG,5010,8,indep,independent,independent,,1750,,,,,,,,2016-07-12 16:16:48.205123+00:00,2022-12-16 10:56:24.956418+00:00
PNG,5009,7,etc,other,other,,1750,,,,,,,,2016-07-12 16:16:48.187315+00:00,2022-12-16 10:56:24.949208+00:00
PRY,8815,,AD,Alianza Democratica,Democratic Alliance,,1998,1998,42.8,1998,,,,,2021-03-17 22:36:25.920969+00:00,2021-03-17 22:36:25.921006+00:00
PRY,8816,,APC,Alianza Patriótica por el Cambio,Patriotic Alliance for Change,,2007,2010,,,,https://en.wikipedia.org/wiki/Patriotic_Alliance_for_Change,,,2021-03-17 22:41:48.533225+00:00,2021-03-17 22:41:48.533271+00:00
PRY,384,,ANR — PC,Asociación Nacional Republicana — Partido Colorado,National Republican Association — Colorado Party,,1887,,53.8,1998,,https://en.wikipedia.org/wiki/Colorado_Party_%28Paraguay%29,,,2012-12-29 10:53:37.384000+00:00,2021-03-29 10:34:59.125278+00:00
PRY,8064,,CPT,Constitución para Todos,Constitution for All,,1991,1991,11.0,,,,,No additional information in Nohlen nor in Wikipedia about this party. Competed in 1991 Paraguayan Constitutional Assembly election.,2019-11-25 12:11:50.652906+00:00,2019-11-25 12:12:11.154673+00:00
PRY,7638,,GF,Frente Guasú,Guasú Front,,2010,,5.5,2013,,https://en.wikipedia.org/wiki/Guas%C3%BA_Front,There is no available information on Wikipedia for the components of the alliance.,,2019-09-12 01:21:47.239868+00:00,2019-11-25 12:26:55.451309+00:00
PRY,8065,,GANAR,Gran Alianza Nacional Renovada,Great Renewed National Alliance,,2017,,12.1,2018,True,https://es.wikipedia.org/wiki/Gran_Alianza_Nacional_Renovada,Coalition formed by at least seven minor opposition parties.,,2019-11-25 12:35:57.907858+00:00,2019-11-25 12:35:57.907920+00:00
PRY,2393,,MPT,Movimiento Popular Tekojoja,Popular Movement Tekojoja,,2007,,3.7,2008,,https://en.wikipedia.org/wiki/Tekojoja_People%27s_Movement,,,2014-06-14 15:48:04.481560+00:00,2018-07-07 20:08:06.690541+00:00
PRY,6054,,PDC,Partido Demócrata Cristiano,Christian Democratic Party,,1960,,,,,https://en.wikipedia.org/wiki/Christian_Democratic_Party_(Paraguay),leader support 2008 Lugo Mendez (PDC) –  see CHISOLS,,2018-07-15 20:49:25.700613+00:00,2021-03-17 22:44:27.062214+00:00
PRY,7639,,PDP,Partido Democrático Progresista,Progressive Democratic Party,,2007,,1.7,2008,,https://en.wikipedia.org/wiki/Progressive_Democratic_Party_(Paraguay),,,2019-09-12 01:26:50.429274+00:00,2021-03-29 16:01:17.097204+00:00
PRY,571,,PEN,Partido Encuentro Nacional,National Encounter Party,,1991,,2.7,2003,,https://en.wikipedia.org/wiki/National_Encounter_Party,,,2012-12-29 10:54:13.170000+00:00,2021-03-17 22:42:17.134511+00:00
PRY,5081,,PL,Partido Liberal,Liberal Party,,1887,1993,75.0,1927,True,https://en.wikipedia.org/wiki/Liberal_Party_%28Paraguay%29,,30 of 40 seats in 1927,2016-07-12 19:12:20.992236+00:00,2016-07-12 19:12:20.992278+00:00
PRY,1245,,PLRA,Partido Liberal Radical Auténtico,Authentic Radical Liberal Party,,1978,,28.3,2008,,https://en.wikipedia.org/wiki/Authentic_Radical_Liberal_Party,,,2012-12-29 10:56:28.488000+00:00,2021-03-17 22:42:54.101888+00:00
PRY,314,,PPS,Partido País Solidario,Party for a Country of Solidarity,,2000,,3.3,2003,,https://en.wikipedia.org/wiki/Party_for_a_Country_of_Solidarity,,,2012-12-29 10:53:24.268000+00:00,2021-03-17 22:42:21.365137+00:00
PRY,220,,PPQ,Partido Patria Querida,Beloved Fatherland Party,,2002,,15.3,2003,,https://en.wikipedia.org/wiki/Beloved_Fatherland_Party,,,2012-12-29 10:53:06.818000+00:00,2018-07-07 20:08:05.414963+00:00
PRY,5165,,PRF,Partido Revolucionario Febrerista,Revolutionary Febrerista Party,,1951,,2.1,1989,,https://en.wikipedia.org/wiki/Revolutionary_Febrerista_Party,,,2016-08-11 12:45:15.847721+00:00,2021-03-17 22:42:12.900734+00:00
PRY,1339,,UNACE,Unión Nacional de Ciudadanos Éticos,National Union of Ethical Citizens,,2002,,18.7,2008,,https://en.wikipedia.org/wiki/National_Union_of_Ethical_Citizens,,,2012-12-29 10:56:47.787000+00:00,2018-07-07 20:08:06.456116+00:00
PRY,3996,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:41.283419+00:00,2022-12-16 10:56:25.039973+00:00
PRY,3070,12,tech,technical,technical,,1750,,,,,,,,2014-09-05 07:46:44.380058+00:00,2022-12-16 10:56:25.031481+00:00
PRY,2878,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2014-07-07 14:01:49.052840+00:00,2022-12-16 10:56:25.024299+00:00
PRY,2877,10,unknown,unknown,unknown,,1750,,,,,,,,2014-07-07 14:01:49.041454+00:00,2022-12-16 10:56:25.017272+00:00
PRY,2875,8,indep,independent,independent,,1750,,,,,,,,2014-07-07 14:01:49.016922+00:00,2022-12-16 10:56:25.008434+00:00
PRY,1876,7,etc,other,other,,1750,,,,,,,,2013-10-06 15:02:16.902252+00:00,2022-12-16 10:56:24.999249+00:00
PER,514,,AP,Acción Popular,Popular Action/People's Action,,1956,,49.8,1980,,https://en.wikipedia.org/wiki/Popular_Action_%28Peru%29,,,2012-12-29 10:54:02.022000+00:00,2021-03-18 14:33:40.072547+00:00
PER,7322,,AR,Acción Republicana,Republican Action,,1931,2019,7.3,1931,,https://en.wikipedia.org/wiki/Republican_Action,,,2019-07-26 00:00:58.441701+00:00,2021-03-13 14:05:19.112987+00:00
PER,4218,,APEP,Alianza Para El Progreso,Alliance for Progress,,2001,,2.3,2006,,https://en.wikipedia.org/wiki/Alliance_for_Progress_(Peru),,,2015-10-20 12:40:26.220354+00:00,2015-11-07 18:32:40.428738+00:00
PER,529,,APRA/PAP,Alianza Popular Revolucionaria Americana / Partido Aprista Peruano,American Popular Revolutionary Alliance / Peruvian Aprista Party,,1924,,50.2,1985,,https://en.wikipedia.org/wiki/American_Popular_Revolutionary_Alliance,,,2012-12-29 10:54:05.029000+00:00,2018-07-07 20:08:07.289390+00:00
PER,499,,AF,Alianza por el Futuro,Alliance for the Future,,2006,2011,10.8,2006,,https://en.wikipedia.org/wiki/Alliance_for_the_Future,,,2012-12-29 10:53:59.159000+00:00,2018-07-07 20:08:07.179595+00:00
PER,4219,,NM,Cambio 90/Nueva Mayoría,Change 90,,1990,2013,16.9,1990,,https://en.wikipedia.org/wiki/Cambio_90,,,2015-10-20 12:41:57.375966+00:00,2015-11-07 18:32:40.441495+00:00
PER,4220,,CR,Cambio Radical,Radical Change,,2004,2011,2.7,2011,,https://es.wikipedia.org/wiki/Cambio_Radical_(Per%C3%BA),,,2015-10-20 12:43:59.175373+00:00,2018-07-07 20:08:10.171510+00:00
PER,8301,,CC,Coalición Conservadora,Conservative Coalitio,,1930,1945,,,,https://es.wikipedia.org/wiki/Coalición_Conservadora_(Perú),"Party of Manuel Prado y Ugarteche, president (HoS/HoG) from 1939 to 1944.",,2020-04-03 22:25:39.635559+00:00,2020-04-03 22:25:39.635595+00:00
PER,7002,,DD,Direct Democracy,Direct Democracy,,2016,,4.3,2016,,,,,2019-04-28 16:14:39.834119+00:00,2019-04-28 16:14:39.834167+00:00
PER,6646,,FA-JVL,"El Frente Amplio por Justicia, Vida y Libertad","Broad Front for Justice, Life and Liberty",,2013,,13.9,2016,,https://en.wikipedia.org/wiki/Broad_Front_(Peru),,,2019-02-11 23:03:27.902602+00:00,2020-02-17 17:26:06.092228+00:00
PER,6377,,FJD,Frente de Juventudes Democráticas,Democratic Youth Front,,1956,,36.7,1956,,https://en.wikipedia.org/wiki/Democratic_Youth_Front,,,2018-11-15 23:45:53.952645+00:00,2018-11-15 23:45:53.952678+00:00
PER,788,,FDC,Frente del Centro,Center Front,,2006,2011,3.5,2008,,https://en.wikipedia.org/wiki/Center_Front,,,2012-12-29 10:54:55.760000+00:00,2018-11-11 10:46:11.223526+00:00
PER,8836,,FREDEMO,Frente Democrático,Democratic Front,,1988,1990,30.0,1990,,https://en.wikipedia.org/wiki/Democratic_Front_(Peru),,,2021-03-18 14:32:36.369361+00:00,2021-03-18 14:32:36.369410+00:00
PER,4876,,FDUN,Frente Democrático de Unidad Nacional,Democratic Front of National Unity,,1985,1990,1.1,1985,,,,,2016-06-08 14:25:19.922898+00:00,2016-06-08 14:25:19.922929+00:00
PER,5801,,FDN,Frente Democrático Nacional,National Democratic Front,,1944,1948,,,,https://en.wikipedia.org/wiki/National_Democratic_Front_(Peru),leader support 1945 Bustamante (FDN) –  see CHISOLS,,2017-08-31 12:45:54.902364+00:00,2018-11-11 01:12:20.179184+00:00
PER,7408,,FE,Frente Esperanza,Hope Front,,2015,2016,1.1,2016,,https://en.wikipedia.org/wiki/Hope_Front_(Peru),,,2019-08-20 18:51:01.220709+00:00,2019-08-20 18:51:01.220762+00:00
PER,4215,,FIM,Frente Independiente Moralizador,Independent Moralizing Front,,1990,2008,11.0,2001,,https://en.wikipedia.org/wiki/Independent_Moralizing_Front,,,2015-10-20 12:34:05.038440+00:00,2015-11-07 18:32:40.451080+00:00
PER,4216,,FNTC,Frente Nacional De Trabajadores Y Campesinos,National Front of Workers and Farmers,,1962,,2.6,1980,,https://en.wikipedia.org/wiki/National_Front_of_Workers_and_Peasants,,,2015-10-20 12:35:32.746561+00:00,2015-11-07 18:32:40.454331+00:00
PER,4877,,FOCEP,Frente Obrero Campesino-Estudiantil y Popular,Worker Peasant Student and Popular Front,,1978,1980,1.7,1980,False,,,"It was founded as a broad front in 1977 by a group around Genaro Ledesma Izquieta, Socialist Workers Party, Peruvian Communist Party (Red Flag) and Revolutionary Marxist Workers Party.",2016-06-08 14:27:56.454072+00:00,2016-06-08 14:27:56.454118+00:00
PER,7006,,FREPAP,Frente Popular Agrícola del Perú,Agricultural People's Front of Peru,,1968,2011,1.7,2001,,https://en.wikipedia.org/wiki/Agricultural_People%27s_Front_of_Peru,,,2019-04-28 16:23:36.878818+00:00,2019-04-28 16:23:36.878883+00:00
PER,4214,,FP,Fuerza 2011,Popular Force 2011,,2011,,23.0,2011,,https://en.wikipedia.org/wiki/Fuerza_2011,,,2015-10-20 12:32:38.911639+00:00,2017-08-26 20:19:09.003704+00:00
PER,8835,,GP,Gana Perú,Peru Wins,,2010,2012,25.3,2011,,https://en.wikipedia.org/wiki/Peru_Wins,,,2021-03-18 14:26:38.170170+00:00,2021-03-18 14:26:38.170220+00:00
PER,8066,,IS,Izquierda Socialista,Socialist Left,,1989,1990,5.3,1990,True,https://en.wikipedia.org/wiki/Socialist_Left_(Peru),,,2019-11-25 12:50:26.281881+00:00,2019-11-25 12:50:26.281938+00:00
PER,4860,,IU,Izquierda Unida,United Left,,1985,1995,25.6,1985,False,,,,2016-05-27 07:31:00.607450+00:00,2016-05-27 07:31:00.607503+00:00
PER,7157,,MBH,Movimiento de Bases Hayistas,Hayist Bases Movement,,1981,1985,11.1,1985,,https://en.wikipedia.org/wiki/Hayist_Bases_Movement,1985 in alliance Democratic Convergence,,2019-06-15 20:17:45.520932+00:00,2021-03-09 13:32:11.931183+00:00
PER,4751,,MDP,Movimiento Democrático Peruano / Movimiento Democrático Pradista,Peruvian Democratic Movement / Pradist Democratic Movement,,1956,1968,45.5,1956,True,https://en.wikipedia.org/wiki/Pradist_Democratic_Movement,,,2015-12-15 17:31:52.914383+00:00,2016-08-21 11:19:13.080339+00:00
PER,4874,,MIA,Movimiento Independiente Agrario,Independent Agrarian Movement,,1992,1995,1.7,1992,,,,,2016-06-08 14:19:07.396096+00:00,2018-11-11 18:57:52.423618+00:00
PER,4223,,SP,Movimiento Independiente Somos Peru/Causa Democratica/Partido Democrático Somos Perú,We are Peru,,1997,,5.8,2001,,https://en.wikipedia.org/wiki/We_Are_Peru,,,2015-10-20 12:49:25.168633+00:00,2015-11-07 18:32:40.488277+00:00
PER,6557,,ML,Movimiento Libertad,Liberty Movement,,1990,1990,5.0,1990,,https://en.wikipedia.org/wiki/Liberty_Movement,19 of 180 seats in 1990 Peruvian general election,,2019-01-09 13:18:28.072493+00:00,2021-03-18 14:33:35.461711+00:00
PER,8299,,PC,Partido Civilista,Civil Party,,1891,1930,,,,https://en.wikipedia.org/wiki/Civilista_Party,"Party of Augusto Bernardino Leguía y Salcedo, president (HoS/HoG) from 1908 to 1911.",,2020-04-03 21:47:47.349119+00:00,2020-04-03 21:47:47.349154+00:00
PER,7486,,PCP,Partido Comunista Peruano,Peruvian Communist Party,,1930,,5.9,1978,,https://en.wikipedia.org/wiki/Peruvian_Communist_Party,,,2019-09-07 16:34:51.357005+00:00,2021-03-18 14:27:09.554098+00:00
PER,7386,,PC,Partido Constitucional,Constitutional Party,,1886,1931,,,,https://en.wikipedia.org/wiki/Constitutional_Party_(Peru),,,2019-08-19 05:50:13.638136+00:00,2019-08-19 05:50:13.638186+00:00
PER,7323,,CRP,Partido Constitucional Renovador del Perú,Constitutional Renewal Party of Peru,,1931,,6.5,1931,,https://en.wikipedia.org/wiki/Constitutional_Renewal_Party_of_Peru,,,2019-07-26 00:02:38.920421+00:00,2019-07-26 00:02:46.334950+00:00
PER,8095,,DP,Partido Democráta,Democratic Party,,1869,1946,9.1,1924,,,,,2019-12-24 22:18:37.490531+00:00,2020-04-03 22:02:01.414698+00:00
PER,4752,,PDC,Partido Demócrata Cristiano,Christian Democrat Party,,1956,,2.9,1962,True,https://en.wikipedia.org/wiki/Christian_Democrat_Party_%28Peru%29,,,2015-12-15 17:34:11.570548+00:00,2015-12-15 17:34:11.570596+00:00
PER,5770,,PDR,Partido Democrático Reformista,Reformist Democratic Party,,1920,1930,,,,https://en.wikipedia.org/wiki/Reformist_Democratic_Party,leader support 1919 Leguia (PDR) –  see CHISOLS,,2017-08-11 15:01:48.978346+00:00,2018-11-11 01:12:20.208230+00:00
PER,7158,,PMHP,Partido Humanista Peruano,Peruvian Humanist Party,,2001,,,,,https://en.wikipedia.org/wiki/Peruvian_Humanist_Party,2011 in alliance Alianza Por El Gran Cambio,,2019-06-15 20:26:48.480217+00:00,2021-03-09 13:32:11.959160+00:00
PER,8750,,PM,Partido Morado,Purple Party,,2016,,7.4,2020,,https://en.wikipedia.org/wiki/Purple_Party,,,2021-02-22 13:41:44.567650+00:00,2021-02-22 13:41:44.567707+00:00
PER,8604,,PN,Partido Nacional,National Party,,1882,,,,,https://en.wikipedia.org/wiki/National_Party_(Peru),Supreme Chief 1880,,2020-10-06 09:02:27.468690+00:00,2020-10-06 09:02:27.468736+00:00
PER,345,,PNP,Partido Nacionalista Peruano,Peruvian Nationalist Party,,2005,,25.4,2011,,https://en.wikipedia.org/wiki/Peruvian_Nationalist_Party,,,2012-12-29 10:53:29.961000+00:00,2021-03-18 14:27:05.367880+00:00
PER,1780,,PPC,Partido Popular Cristiano,Christian People's Party,,1966,,9.4,1980,,https://en.wikipedia.org/wiki/Christian_People%27s_Party_%28Peru%29,,,2012-12-29 10:58:20.432000+00:00,2021-03-18 14:33:45.335565+00:00
PER,8300,,PRP,Partido Restaurador del Perú,Peruvian Restoring Party,,1950,1962,,,,,"Party of José Manuel Arturo Odría Amoretti, president (HoS/HoG) in 1955 (source: https://www.worldstatesmen.org/Peru.htm).",,2020-04-03 22:19:40.666407+00:00,2020-04-03 22:19:40.666462+00:00
PER,4221,,PRT,Partido Revolucionario De Los Trabajadores,Revolutionary Workers Party,,1978,,4.2,1980,,https://en.wikipedia.org/wiki/Workers%27_Revolutionary_Party_(Peru),,,2015-10-20 12:45:29.605818+00:00,2015-11-07 18:32:40.481775+00:00
PER,6152,,PSR,Partido Socialista Revolucionario,Socialist Revolutionary Party,,1976,,6.0,1978,,https://en.wikipedia.org/wiki/Revolutionary_Socialist_Party_(Peru),"Subsequent to the 1978 election, the party split into the Revolutionary Socialist Party (Marxist-Leninist) (PSR-ML) and the PSR-Leónidas Rodríguez Figueroa",,2018-09-10 15:50:43.554345+00:00,2021-03-18 14:27:14.972222+00:00
PER,5130,,P,Peru 2000,Peru 2000,,1999,2005,43.3,2000,,https://en.wikipedia.org/wiki/Peru_2000,,,2016-08-08 15:21:07.332157+00:00,2016-08-08 15:21:07.332206+00:00
PER,6647,,PPK,Peruanos por el Kambio,Peruvians for Change,,2014,2019,16.5,2016,,https://en.wikipedia.org/wiki/Peruvians_for_Change,,,2019-02-11 23:05:23.691178+00:00,2021-03-13 14:05:19.425475+00:00
PER,4861,,PP,Perú Posible / País Posible,Possible Peru / Possible Country,,1994,,26.3,2001,,https://en.wikipedia.org/wiki/Possible_Peru,,,2016-05-27 07:52:19.015941+00:00,2021-07-14 10:30:11.914234+00:00
PER,7005,,PP,Proyecto País,Project Country,,2001,2011,1.6,2001,,https://en.wikipedia.org/wiki/Project_Country,,,2019-04-28 16:21:12.186448+00:00,2019-04-28 16:21:12.186509+00:00
PER,7004,,RA,Renacimiento Andino,Andean Renaissance,,2001,2011,1.4,2001,,https://en.wikipedia.org/wiki/Andean_Renaissance,,,2019-04-28 16:19:52.647794+00:00,2019-04-28 16:19:52.647855+00:00
PER,4879,,NR,Renovación,National Renewal,Partdio Renovación Nacional,1992,1995,9.2,1992,,https://en.wikipedia.org/wiki/National_Renewal_(Peru),,,2016-06-08 14:41:57.908487+00:00,2018-11-10 23:51:47.045658+00:00
PER,713,,RN,Restauración Nacional,National Restoration Party,,2005,,4.0,2006,,https://en.wikipedia.org/wiki/National_Restoration_Party_%28Peru%29,,,2012-12-29 10:54:41.224000+00:00,2018-07-07 20:08:08.888789+00:00
PER,8130,,SC,Sí Cumple,Keep Promises,,1998,2010,6.3,1998,,https://en.wikipedia.org/wiki/Sí_Cumple,,,2020-02-04 13:35:07.551544+00:00,2021-03-08 10:16:47.019144+00:00
PER,290,,SN,Solidaridad Nacional,National Solidarity Party,,1999,2020,6.2,2011,,https://en.wikipedia.org/wiki/National_Solidarity_Party_%28Peru%29,,,2012-12-29 10:53:19.827000+00:00,2021-03-13 14:05:19.554045+00:00
PER,7003,,SP,Solución Popular,People's Solution,,2001,2006,36.0,2001,,https://en.wikipedia.org/wiki/People%27s_Solution,,,2019-04-28 16:18:27.561829+00:00,2019-04-28 16:18:27.561884+00:00
