country,partyfacts_id,name_short,ches_short,ches_id,ches_left_right,ches_gal_tan,ches_economy,ches_redistribute,dalp_short,dalp_id,dalp_left_right,dalp_gal_tan,dalp_economy,dalp_redistribute,dalp_identity,mp_id,mp_short,mp_left_right,wvs_short,wvs_id,wvs_left_right
GRC,943,EP,,,,,,,,,,,,,,34610,EP,12.28,,,
GRC,3212,KIDISO,KIDISO,418,4.2,3.2,4.8,3.6,,,,,,,,,,,,,
GRC,48,KKE,KKE,404,0.22,6.62,0.11,0.11,KKE,GRC-3,1.47,3.2,1.07,1.67,2.5,34210,KKE,-44.35,,,
GRC,965,LAOS,LAOS,410,8.67,8.33,5.33,5.5,LAOS,GRC-5,9.13,9,3.56,3.11,8.8,34710,LAOS,7.02,,,
GRC,4512,LE,,,,,,,,,,,,,,34214,LAE,-40.43,,,
GRC,1660,LS/CA,XA,415,10,10,3.38,2.75,,,,,,,,34720,XA,,,,
GRC,7348,MeRA25,MR25,417,1.43,0.67,1.75,1,,,,,,,,,,,,,
GRC,794,ND,ND,402,7.11,7.44,7.22,7.33,ND,GRC-1,7,6.4,7,6,6.07,34511,ND,17.52,,,
GRC,378,OP,OP,411,2.25,0.62,2.62,1.62,,,,,,,,,,,,,
GRC,1468,PASOK,PASOK,401,4.33,3.89,4.22,3.78,PASOK,GRC-2,4.4,3.2,4.86,4.47,3.47,34313,PASOK,-24.45,,,
GRC,312,POLAN,POLA,408,7.57,7,6.71,,,,,,,,,34512,Pola,16.62,,,
GRC,516,SYN,,,,,,,,,,,,,,34211,SYN,-24.95,,,
GRC,301,SYRIZA,SYN; SYRIZA,403,2.33,2.44,2.22,1.33,SYRIZA,GRC-4,2.07,1.14,1.8,2.27,1.8,34020,SYRIZA,-35.56,,,
GRC,3118,TP,Potami,413,4.89,2.11,5.67,4,,,,,,,,34340,,,,,
GTM,2714,1-perc,,,,,,,PSN,GTM-6,8.14,6.33,6.2,5.5,7.5,,,,,,
GTM,941,FRG,,,,,,,FRG,GTM-1,7.3,7.22,4.9,4.5,6.3,,,,,,
GTM,538,GANA,,,,,,,GANA,GTM-2,8.5,5.88,7.3,5.9,7.2,,,,,,
GTM,2487,INT,,,,,,,INT,GTM-3,6,5,6,5,5,,,,,,
GTM,1035,PAN,,,,,,,PAN,GTM-4,8.11,6.29,6.7,5.8,7.56,,,,,,
GTM,524,PP,,,,,,,PP,GTM-5,8.9,5.44,7.2,6,7.7,,,,,,
GTM,1668,UNE,,,,,,,UNE,GTM-7,4.7,5.56,4.6,3.4,4,,,,,,
HKG,4518,CP,,,,,,,,,,,,,,,,,,344003,6.16
HKG,5620,DAB,,,,,,,,,,,,,,,,,DAB,344004,4.74
HKG,4519,DP,,,,,,,,,,,,,,,,,,344005,5.9
HKG,5621,HKFTU,,,,,,,,,,,,,,,,,FTU,344009,5.07
HKG,4521,Lab,,,,,,,,,,,,,,,,,,344012,6
HKG,4520,PP,,,,,,,,,,,,,,,,,,344019,5.98
HND,593,PLH,,,,,,,PL,HND-1,6.92,6.58,6.92,6.33,6,,,,,,
HND,1416,PNH,,,,,,,PN,HND-2,6.09,6.83,6.5,6.25,6,,,,,,
HRV,2524,1-perc,HKS,3119,9.26,9.48,6,5.08,,,,,,,,81112,ZAS,5.17,,,
HRV,3918,ally,,,,,,,,,,,,,,81959,DA-IDS-RDS,0.45,,,
HRV,5452,BM 365,MB,3117,5.64,6.04,3.67,3.27,,,,,,,,81961,,16.39,,,
HRV,3143,CL — LP,HL-SR,3112,2,2.12,2,1.25,,,,,,,,81230,HL,-48.44,,,
HRV,8606,DA,,,,,,,,,,,,,,81954,DA,0,,,
HRV,8608,DK,,,,,,,,,,,,,,81061,,9.09,,,
HRV,2347,HDSSB,HDSSB,3107,8.41,8.55,5.06,3.67,HDSSB,HRV-9,8.5,7.87,4.12,4.1,8.2,81952,HDSSB,31.82,,,
HRV,1431,HDZ,HDZ,3101,6.88,7.12,4.83,4.55,HDZ,HRV-1,7.38,7.38,4.38,5,6.38,81711,HDZ,-2.79,,,
HRV,3135,HND,,,,,,,,,,,,,,81430,HND,3.76,,,
HRV,799,HNS — LD,HNS,3105,4.29,1.92,6.29,5.95,HNS,HRV-3,3.56,2,6.25,6.31,2,81712,HNS,-5.14,,,
HRV,214,HSLS,HSLS,3104,5.35,3.55,6.96,6.71,HSLS,HRV-5,5.5,3.38,6.81,5.94,4.38,81410,HSLS,13.89,,,
HRV,8842,HSLS — SDP,,,,,,,,,,,,,,81021,SDP-HSLS,-11.61,,,
HRV,253,HSP,HSP,3109,9.25,9.38,4.71,4.25,HSP,HRV-6,9,8.31,3.56,4,8.25,81713,HSP,57.33,,,
HRV,3706,HSP-AS,HSP-AS,3113,9,9.25,4.75,4,,,,,,,,,,,,,
HRV,72,HSS,HSS,3103,4.67,4.67,3.55,3.43,HSS,HRV-4,7.31,7.62,2.5,3.2,5.88,81810,HSS,-8.8,,,
HRV,2062,HSU,HSU,3108,4.4,4.94,2.76,2.33,HSU,HRV-7,5.14,4.5,2.36,2.13,3.75,81957,HSU,-24.41,,,
HRV,2523,I — IG,,,,,,,,,,,,,,81440,,-8.7,,,
HRV,513,IDS,IDS,3106,3.25,1.33,5.26,4.48,IDS,HRV-8,3.33,2,6.29,5.77,1.56,81953,IDS,-5.79,,,
HRV,2522,KK,,,,,,,,,,,,,,81032,Kukuriku,-10.05,,,
HRV,3643,KNS,,,,,,,,,,,,,,81420,KNS,10.87,,,
HRV,4078,KPH/SKH,,,,,,,,,,,,,,81229,SKH-SDP-SSH,-5.22,,,
HRV,381,LS,,,,,,,,,,,,,,81411,LS,-11.31,,,
HRV,4865,Most,Most,3115,7.83,8.5,5.77,4.45,,,,,,,,81460,MOST,-3.11,,,
HRV,4866,NS — R,NS-R,3118,4.64,2.95,6,5.76,,,,,,,,81450,,32.95,,,
HRV,8628,OOP,,,,,,,,,,,,,,81022,,,,,
HRV,3201,ORaH,ORaH,3114,2.44,1,3,3.12,,,,,,,,,,,,,
HRV,3133,RiDS-PGS,,,,,,,,,,,,,,81955,RiDS,3.33,,,
HRV,8037,SBHS,,,,,,,,,,,,,,81956,SBHS,7.56,,,
HRV,2502,SDA,,,,,,,,,,,,,,,,,,,
HRV,1475,SDP,SDP,3102,3.42,2.29,3.83,3.55,SDP,HRV-2,2.94,1.75,3.06,3.12,2.19,81220,SKH-SDP,-9.27,,,
HRV,2348,SDSS,SDSS,3110,3.08,2.9,2.74,3.05,SDSS,HRV-10,3.67,3.27,3.33,2.82,1.62,81910,SDSS,-15.73,,,
HRV,2525,SNS,,,,,,,,,,,,,,81951,SNS,8.11,,,
HRV,2651,unknown,,,,,,,,,,,,,,81111,SZH,-1.64,,,
HRV,4867,ZiZi,ZZ,3116,4.79,4.96,3.19,2.81,,,,,,,,81960,,-41.01,,,
HRV,3648,ZL,,,,,,,,,,,,,,81899,ZL,3.63,,,
HUN,2721,1-perc,,,,,,,,,,,,,,,,,,,
HUN,1132,ASZ,,,,,,,,,,,,,,86811,ASz,1.72,,,
HUN,1779,CP,CP,2306,4.83,5.55,5.5,,,,,,,,,,,,,,
HUN,469,DK,DK,2311,3.33,2.13,4.67,4.07,,,,,,,,86221,DK,-12.65,,,
HUN,2458,Egyutt,E14,2310,3.57,1.43,4.67,2.75,,,,,,,,86340,E14-PM,-15.63,,,
HUN,1691,Fidesz,Fidesz-M,2302,8.33,9.2,3.73,5,Fidesz,HUN-3,7.53,6.5,3.57,4.38,5.79,86421,FiDeSz,48.66,,,
HUN,6366,Fidesz — KDNP,,,,,,,,,,,,,,,,,,,
HUN,1294,FKgP,,,,,,,,,,,,,,86810,FKgP,6.33,,,
HUN,42,Jobbik,JOBBIK,2308,7.73,8.07,4.13,4.64,,,,,,,,86710,Jobbik,-15.12,,,
HUN,1412,KDNP,KDNP,2307,7.59,8.29,3.06,4.36,KDNP,HUN-2,7.93,7.92,3.5,3.54,6.29,86522,KDNP,-4.29,,,
HUN,1650,LMP,LMP,2309,3.93,3.07,3.73,4,,,,,,,,86110,LMP,-20.09,,,
HUN,1697,MDF,MDF,2303,6.33,6.4,5.93,5.75,MDF,HUN-4,6.67,5.54,6.5,6.21,5.69,86521,MDF,11.16,,,
HUN,1597,MIEP,MIEP,2305,9.71,9.69,4,,,,,,,,,86620,MIÉP,22.82,,,
HUN,8249,MM,MM,2314,4.4,1.6,5.93,4.36,,,,,,,,,,,,,
HUN,1726,MSzDP,,,,,,,,,,,,,,86320,MSzDP,-22.64,,,
HUN,1408,MSZP,MSzP,2301,3.4,3.73,4,3.5,MSZP,HUN-5,2.86,4.5,5.57,4.86,4.21,86220,MSzP,-19.82,,,
HUN,3115,PM,,,,,,,,,,,,,,,,,,,
HUN,910,SzDSz,SzDSz,2304,4,1.43,6.75,6.09,SZDSZ,HUN-1,4.73,2.64,6.93,6,2.93,86422,SzDSz,9.61,,,
IDN,2304,Golkar,,,,,,,Partai Golkar,IDN-2,5.75,5.31,5.15,5.07,3.83,,,,,,
IDN,2557,PAN,,,,,,,PAN,IDN-1,5.85,6,4.08,4.38,4.33,,,,,,
IDN,2561,PD,,,,,,,PD,IDN-3,5.92,5.42,5.5,5,3.92,,,,,,
IDN,4498,PDI,,,,,,,,,,,,,,,,,,,
IDN,2560,PDIP,,,,,,,PDIP,IDN-4,3.15,4.46,3.21,2.93,3.83,,,,,,
IDN,2559,PKB,,,,,,,PKB,IDN-5,5.15,5.43,3.69,3.71,4.33,,,,,,
IDN,4476,PKP,,,,,,,,,,,,,,,,,,,
IDN,2556,PKS,,,,,,,PKS,IDN-6,5.77,7.21,3.71,3.79,5.58,,,,,,
IDN,2558,PPP,,,,,,,PPP,IDN-7,5.85,7.31,4,4.14,5.5,,,,,,
IND,1571,AIADMK,,,,,,,Anna DMK,IND-15,5.4,5.08,5.15,3.67,2.77,,,,,,
IND,2494,AITMC,,,,,,,AITC,IND-12,5.15,4.2,3.5,2.56,2.9,,,,,,
IND,2495,BJD,,,,,,,BJD,IND-13,5.46,3,4.6,4.17,3.88,,,,,,
IND,422,BJP,,,,,,,BJP,IND-2,9.22,8,6.35,6.11,8.6,,,,BJP,356068,5.73
IND,937,BSP,,,,,,,BSP,IND-1,4.18,3.88,3.24,2.77,2.47,,,,,,
IND,408,CPI,,,,,,,CPI,IND-3,1.61,2.86,2.61,2.82,2.46,,,,,,
IND,893,CPI(M),,,,,,,CPI/M,IND-4,1.64,2.94,2.6,2.83,2.44,,,,,,
IND,17,DMK,,,,,,,DMK,IND-14,4.33,4.62,4.92,3.62,2.38,,,,,,
IND,4104,ICS,,,,,,,,,,,,,,,,,,,
IND,1297,INC,,,,,,,INC,IND-5,5.51,3.95,5.84,4.1,3.23,,,,INC,356067,6.03
IND,2496,JD(S),,,,,,,JD(S),IND-17,4.77,4.4,5.1,4,2.22,,,,JDS,356016,5.48
IND,2498,JD(U),,,,,,,JD(U),IND-7,4.86,3.5,4.44,4.24,2.96,,,,,,
IND,2490,NCP,,,,,,,NCP,IND-6,5.26,3.94,5.16,4.9,3.44,,,,,,
IND,2497,RJD,,,,,,,RJD,IND-8,4.24,3.84,4,3.53,2.69,,,,RJD,356003,5.41
IND,2499,SAD,,,,,,,SAD,IND-9,7.95,6.94,5.84,5.38,3.42,,,,,,
IND,2491,SP,,,,,,,SP,IND-10,4.07,3.35,4.11,3.5,2.03,,,,SP,356017,5.65
IND,2394,SS,,,,,,,SS,IND-11,8.5,8.57,4.77,5.09,7.79,,,,,,
IND,2492,TDP,,,,,,,TDP,IND-16,5.35,4.31,6.63,3.71,3.53,,,,,,
IRL,2737,1-perc,,,,,,,,,,,,,,53250,WUA,-18.11,,,
IRL,8242,AAA / S,,,,,,,,,,,,,,53240,AAA,-32.16,,,
IRL,3954,ally,,,,,,,,,,,,,,53981,,15.07,,,
IRL,1354,CnP,,,,,,,,,,,,,,53714,CnP,-3.92,,,
IRL,1024,CnT,,,,,,,,,,,,,,53810,CnT,0,,,
IRL,1172,DLP,,,,,,,,,,,,,,53221,DLP,-12.31,,,
IRL,4870,DS,DS,710,3,2.83,2.33,2.83,,,,,,,,53321,,-32.81,,,
IRL,1055,FF,FF,701,5.43,5.71,5.43,4.86,FF,IRL-1,6.33,6.11,5.89,5.11,6.25,53620,,-26.76,,,
IRL,1288,FG,FG,702,5.86,4.29,6.43,5.86,FG,IRL-2,6.89,6.11,6.22,6,6,53520,,-18.11,,,
IRL,1775,Greens,GP,705,3.14,2.14,3.14,3,Green,IRL-5,3.11,2.78,4.38,4.22,3.67,53110,Greens,-32.09,,,
IRL,8181,I4C,I4C,711,3.25,3,2.75,3.75,,,,,,,,,,,,,
IRL,562,Lab,Lab,703,3.57,2.86,3.57,3.29,Lab,IRL-6,3.44,3.22,4.22,4,3.62,53320,Labour,-27.8,,,
IRL,242,PBPA,PBPA,709,0.8,2,0.4,1,,,,,,,,53231,PBPA,-47.92,,,
IRL,924,PD,PD,706,8.1,4.11,8.5,7.33,PD,IRL-3,8.44,2.67,8.11,8.11,4.88,53420,PD,-6.86,,,
IRL,4869,RI,RI,712,8,7.8,7.6,7.75,,,,,,,,,,,,,
IRL,4,SF,SF,707,2.57,4.43,2.14,2.29,SF,IRL-4,2,3.5,3.11,3,5.29,53951,SF,-12.51,,,
IRL,1448,SP,SP,708,0.88,1.86,0.5,0.86,,,,,,,,53230,,-16.9,,,
IRL,1978,ULA,,,,,,,,,,,,,,53021,ULA,-30.93,,,
IRL,208,WP,,,,,,,,,,,,,,53220,WP,-32.36,,,
IRN,4686,unknown,,,,,,,,,,,,,,,,,,,
IRQ,3953,ally,,,,,,,,,,,,,,,,,,368018,6.18
IRQ,3661,BG,,,,,,,,,,,,,,,,,Goran,368019,4.73
IRQ,5615,IDP,,,,,,,,,,,,,,,,,,368016,7.38
IRQ,5618,IIP,,,,,,,,,,,,,,,,,IIP,368005,5.71
IRQ,5619,ISCI,,,,,,,,,,,,,,,,,,368017,6.36
IRQ,5617,KDP,,,,,,,,,,,,,,,,,KDP,368003,5.36
IRQ,5616,PUK,,,,,,,,,,,,,,,,,PUK,368004,4.83
ISL,1325,A,,,,,,,,,,,,,,15320,A,-19.64,,,
ISL,1249,Ab,,,,,,,,,,,,,,15220,So,-24.61,,,
ISL,224,B,,,,,,,,,,,,,,15430,B,-1.61,,,
ISL,1433,Bf,,,,,,,,,,,,,,15621,Bf,-0.1,,,
ISL,2517,BF,,,,,,,,,,,,,,15440,Bf,-14.71,,,
ISL,854,BJ,,,,,,,,,,,,,,15321,BJ,-15.1,,,
ISL,7565,CP,,,,,,,,,,,,,,,,,,,
ISL,964,F,,,,,,,,,,,,,,15810,F,-55,,,
ISL,1224,Ff,,,,,,,,,,,,,,15420,FF,-0.62,,,
ISL,5852,FlF,,,,,,,,,,,,,,,,,,,
ISL,457,Graen,,,,,,,,,,,,,,15111,VGF,-28.62,,,
ISL,2048,Pi,,,,,,,,,,,,,,15952,Þ,-26.1,,,
ISL,1396,Sam,,,,,,,,,,,,,,15328,S,-30.19,,,
ISL,1517,Sfvm,,,,,,,,,,,,,,15322,SFVM,-22.2,,,
ISL,363,Sj,,,,,,,,,,,,,,15620,Sj,-0.63,,,
ISL,525,Sk,,,,,,,,,,,,,,15951,Kv,-20.95,,,
ISL,494,Th-Ff,,,,,,,,,,,,,,15323,TfFf,-11.41,,,
ISL,673,Thva,,,,,,,,,,,,,,15710,Tf,-9.3,,,
ISL,5454,V,,,,,,,,,,,,,,,,,,,
ISR,615,A,,,,,,,,,,,,,,72320,AMT,14.29,,,
ISR,640,AE,,,,,,,,,,,,,,72312,,-25.64,,,
ISR,1398,AH,,,,,,,,,,,,,,72325,,33.33,,,
ISR,3955,ally,,,,,,,,,,,,,,72328,,-2.29,,,
ISR,641,AY,,,,,,,,,,,,,,72531,,9.09,,,
ISR,1663,Balad,,,,,,,,,,,,,,72903,BaLaD,3.65,,,
ISR,1380,DASH,,,,,,,,,,,,,,72412,DASH,17.65,,,
ISR,942,DH,,,,,,,,,,,,,,72614,,0,,,
ISR,198,Gahal,,,,,,,,,,,,,,72621,Gahal,26.19,,,
ISR,3121,Gil,,,,,,,Gil,ISR-7,5.36,5.27,3.73,2.96,5.82,72951,Gil,,,,
ISR,421,Hadash,,,,,,,,,,,,,,72225,HADASH,-31.74,,,
ISR,3127,Hat,,,,,,,,,,,,,,72431,,-1.62,,,
ISR,1655,Herut,,,,,,,,,,,,,,72620,,71.43,,,
ISR,3677,HH,,,,,,,,,,,,,,72701,,38.78,,,
ISR,729,HH,,,,,,,,,,,,,,72427,,34.62,,,
ISR,953,HH — T,,,,,,,NU,ISR-6,9.04,8.69,4.62,4.25,8.52,72624,IL,59.09,,,
ISR,7912,JL,,,,,,,,,,,,,,72091,,-17.02,,,
ISR,484,Kadima,,,,,,,Kadima,ISR-1,5.58,5,7.04,6.58,5.84,72430,,-12.24,,,
ISR,3273,Kulanu,,,,,,,,,,,,,,72450,,-22.45,,,
ISR,1036,L,,,,,,,Likud,ISR-4,8,6.56,6.96,6.36,7.77,72622,Likud,,,,
ISR,434,LA,,,,,,,,,,,,,,72410,,10.53,,,
ISR,1436,Labor,,,,,,,Labor,ISR-2,4,4.2,4.58,4.38,4.27,72323,HaAvoda,-9.22,,,
ISR,1664,M,,,,,,,,,,,,,,72615,,53.33,,,
ISR,425,M,,,,,,,,,,,,,,72534,,68.97,,,
ISR,447,Mada,,,,,,,,,,,,,,72901,Ra'am,,,,
ISR,1447,Mafdal,,,,,,,,,,,,,,72530,Mafdal,25.42,,,
ISR,1417,Maki,,,,,,,,,,,,,,72220,Maki,32.81,,,
ISR,109,Mapai,,,,,,,,,,,,,,72324,Mapai,0,,,
ISR,169,Mapam,,,,,,,,,,,,,,72311,MAPAM,-37.5,,,
ISR,3131,Meretz,,,,,,,?????? ?????-???,ISR-9,1.96,2.12,4.15,4.58,2.73,72326,MERETZ,-21.97,,,
ISR,1061,MiHa/CP,,,,,,,,,,,,,,72415,,2.56,,,
ISR,678,MiHal,,,,,,,,,,,,,,72411,,13.1,,,
ISR,1309,MOKED,,,,,,,,,,,,,,72221,MOKED,-40.35,,,
ISR,555,O,,,,,,,,,,,,,,72425,,60,,,
ISR,597,OZ — KH,,,,,,,,,,,,,,72610,,61.54,,,
ISR,784,PLP,,,,,,,,,,,,,,72222,PLP,-23.53,,,
ISR,396,Rafi,,,,,,,,,,,,,,72322,RAFI,1.54,,,
ISR,907,Rakah,,,,,,,,,,,,,,72224,RAKAH,-37.14,,,
ISR,1358,RATZ,,,,,,,,,,,,,,72310,RATZ,-26.47,,,
ISR,948,RM,,,,,,,,,,,,,,72611,,50,,,
ISR,455,SHAS,,,,,,,Shas,ISR-3,7.67,9.69,3.12,2.92,7.92,72533,Shas,,,,
ISR,1239,SHELLI,,,,,,,,,,,,,,72223,SHELLI,-3.45,,,
ISR,557,Shinui,,,,,,,,,,,,,,72413,SHINUI,8.41,,,
ISR,1394,Shl,,,,,,,,,,,,,,72623,,46.15,,,
ISR,3147,Taal,,,,,,,,,,,,,,72092,Ra'am-Ta'al,0,,,
ISR,1734,TAMI,,,,,,,,,,,,,,72532,TAMI,52.94,,,
ISR,638,Tehiya,,,,,,,,,,,,,,72612,Tehiya,57.69,,,
ISR,745,Tzomet,,,,,,,,,,,,,,72613,Tzomet,-20,,,
ISR,999,Y,,,,,,,,,,,,,,72414,,23.53,,,
ISR,1314,YA,,,,,,,,,,,,,,72327,,4.17,,,
ISR,1053,YB,,,,,,,,,,,,,,72428,,13.64,,,
ISR,235,YB,,,,,,,YB,ISR-5,9.08,4.78,7.5,5.68,8.5,72625,,31.52,,,
ISR,3128,Yesh,,,,,,,,,,,,,,72440,,-15.11,,,
ISR,1075,YH,,,,,,,UTJ,ISR-8,7.52,9.58,3.13,3.5,7.82,72535,,,,,
ISR,1489,ZK,,,,,,,,,,,,,,72420,,36.49,,,
ITA,2415,1-perc,SD,842,2.14,1.14,1.86,1,,,,,,,,32903,ALD,-17.71,,,
ITA,614,AD,CU/UD,817,5,5,5,,,,,,,,,32529,AD,33.67,,,
ITA,813,AN,AN,805,7.33,7.33,5.22,4.88,AN,ITA-2,8.46,8.52,4.77,5.73,8.08,,,,,,
ITA,1767,CCD,CCD; UDC,814,5.29,7.86,5.29,6,,,,,,,,32521,CCD,35.19,,,
ITA,962,CCD/CDU,,,,,,,,,,,,,,32522,,18.68,,,
ITA,2278,CD,CD,843,5,6.29,5,5,,,,,,,,32450,CD,24.49,,,
ITA,6241,CdL,,,,,,,,,,,,,,32629,,48.19,,,
ITA,763,CDU,CDU,818,6,7.85,5.29,,,,,,,,,,,,,,
ITA,934,DC,,,,,,,,,,,,,,32520,DC,18.03,,,
ITA,1327,DE,,,,,,,,,,,,,,32901,DE,-8.8,,,
ITA,279,DL — M,DEM; DL,819,4,5.13,4.43,3.33,,,,,,,,32421,M-DL,-7.58,,,
ITA,1429,DP,,,,,,,,,,,,,,32211,DP,-21.11,,,
ITA,878,DS,PDS; DS,802,2.71,2.88,3,2.17,,,,,,,,,,,,,
ITA,2280,FdI,FDL,844,9.05,9.42,6.39,5.53,,,,,,,,32630,FDI-CDN,7.69,,,
ITA,851,FdV,FdV;Verdi,808,1.75,0.75,2,2,,,,,,,,32110,FdV,-17.71,,,
ITA,1626,FI,FI,815,6.95,6.84,7.84,6.89,FI,ITA-1,8.08,7.48,7.27,8.2,7.46,32610,FI,15.62,,,
ITA,1782,Giras,,,,,,,,,,,,,,32111,,-7.58,,,
ITA,768,IdV,IdV,828,4,3.5,4.71,3.75,IdV,ITA-5,4.88,5,4.54,4.12,4.52,32902,IdV,9.3,,,
ITA,365,IPdL,,,,,,,,,,,,,,32061,PdL,3.81,,,
ITA,2134,LB,LB,820,4.6,0.6,8.2,,,,,,,,,,,,,,
ITA,1221,LN,LN,811,8.79,9.21,7.68,7.32,LN,ITA-3,8.67,8.32,6.42,6.8,8.67,32720,LN,4.66,,,
ITA,131,LR,,,,,,,,,,,,,,32951,LR,0,,,
ITA,1372,LU,,,,,,,,,,,,,,32955,,-17.71,,,
ITA,2046,M5S,M5S,845,4.78,3.74,3.21,1.89,,,,,,,,32956,M5S,-7.43,,,
ITA,1045,MpA,,,,,,,MpA,ITA-9,6.82,7.92,4.14,5.42,5.64,,,,,,
ITA,1165,MRE,MRE,832,4.33,3.83,4.75,4.5,,,,,,,,,,,,,
ITA,1101,MSFT,MS,821,9.67,9.6,5.17,,,,,,,,,,,,,,
ITA,1696,MSI,,,,,,,,,,,,,,32710,MSI,48.19,,,
ITA,2052,NCD,NCD,848,6.14,8,6,7,,,,,,,,,,,,,
ITA,888,NPSI,NPSI,835,5.43,3.57,5.67,5.2,,,,,,,,32611,NPSI,48.19,,,
ITA,802,PD,PD,837,3.21,2.26,3.58,2.72,PD,ITA-4,3.69,3.75,3.85,3.16,3.12,32440,PD,-8.27,,,
ITA,1635,PdCI,PdCI,836,0.8,1.29,1,0.71,,,,,,,,32213,PdCI,-17.71,,,
ITA,8054,PDS,,,,,,,,,,,,,,32220,PCI,-7.58,,,
ITA,598,PdUP,PdUP,822,2.17,3,1,,,,,,,,,32210,PdUP,-14.32,,,
ITA,203,PI,,,,,,,,,,,,,,32528,PI,10.89,,,
ITA,1461,PLI,,,,,,,,,,,,,,32420,PLI,10.56,,,
ITA,772,PP,PP,830,5.75,8,4.5,3.75,,,,,,,,,,,,,
ITA,1701,PPI,PPI,823,4.42,5.38,4.21,,,,,,,,,,,,,,
ITA,1404,PRC,RC,803,0.29,1,0.14,0.25,PRC,ITA-7,1.46,2.44,1.42,1.31,1.67,32212,PRC,-17.71,,,
ITA,394,PRI,PRI,806,5,5.17,5.8,,,,,,,,,32410,PRI,36.74,,,
ITA,688,PS,SEG,826,6,4.6,6.4,,,,,,,,,,,,,,
ITA,877,PSA,PsDA,824,4.2,6.25,3.67,,,,,,,,,,,,,,
ITA,1126,PSDI,PSDI; SDI,807,3.86,1.38,3.83,3,,,,,,,,32330,PSLI,2.33,,,
ITA,742,PSI,PSI,839,4.14,1.5,3.33,2.75,,,,,,,,32320,PSI,8.02,,,
ITA,1218,PSU,,,,,,,,,,,,,,32322,PSI-PSDI,-18.7,,,
ITA,1449,R,RAD,813,4.31,0.41,6.6,5.71,,,,,,,,32310,PR,33.33,,,
ITA,2277,RC,,,,,,,,,,,,,,32021,RC,-20.53,,,
ITA,259,RiI,RI,825,5.23,5.83,5.77,,,,,,,,,32321,RI,35.29,,,
ITA,1711,RnP,,,,,,,,,,,,,,32221,RnP,-17.71,,,
ITA,2281,SC,SC,846,5.43,5.43,7.57,6.75,,,,,,,,32460,SC,1.19,,,
ITA,1212,SI,SL; SEL,838,1.44,0.69,1,1,,,,,,,,32230,SEL,-19.43,,,
ITA,1369,SVP,SVP,827,5.17,6.67,5.12,5.2,SVP,ITA-8,5.39,6.92,4.85,4.86,4.15,32904,SVP,6.76,,,
ITA,201,UdC,,,,,,,UdC,ITA-6,5.81,7.72,4.85,5.08,5.13,32530,UDC,33.65,,,
ITA,115,UDEUR,UDEUR,829,5,7.75,4.29,3.67,,,,,,,,32953,P-UDEUR,-17.71,,,
ITA,1737,Ulivo,,,,,,,,,,,,,,32329,,-17.71,,,
ITA,6242,VdA,VdA,847,4.83,6,4.5,2,,,,,,,,32906,,-18.18,,,
JAM,2308,JLP,,,,,,,JLP,JAM-1,5.73,7,4.85,4.69,3.5,,,,,,
JAM,2309,PNP,,,,,,,PNP,JAM-2,5.2,6.08,4.38,4.31,2.86,,,,,,
JOR,4537,IAF,,,,,,,,,,,,,,,,,,,
JOR,5588,ICP,,,,,,,,,,,,,,,,,,,
JPN,2750,1-perc,,,,,,,,,,,,,,71640,,-28.85,,,
JPN,1804,DPJ,,,,,,,DPJ,JPN-2,5.47,4.33,5.82,4.27,4.38,71624,DPJ,-28.2,DPJ,392002,5.2
JPN,867,DSP,,,,,,,,,,,,,,71321,DSP,-25.71,,,
JPN,736,JCP,,,,,,,JCP,JPN-4,1.21,2.95,2.16,1.95,2.32,71220,JCP,-37.31,,,
JPN,88,JNP,,,,,,,,,,,,,,71952,JNP,-4.35,,,
JPN,2080,JReP,,,,,,,,,,,,,,71430,JRP,15.44,,,
JPN,1109,JRP,,,,,,,,,,,,,,71622,JRP,-31.71,,,
